audio_source,audio_path,sampling_rate,transcript,toxicity,split,toxic_spans_text,BIO_Tag,start_sec,end_sec,duration,__row_id,pseudo_speaker_id,duration_recomputed
vitosa,vitosa_train_8316.wav,16000,rồi lần này giới thiệu với các bạn là tôi đã địt con mẹ các bạn luôn,1,train,[],[],,,5.6656875,27806,,5.6656875
common_voice,cv_985.wav,16000,Thảo thương Tìm cháu Cả Trong Giấc Mơ,0,validation,[],[],,,4.032,27807,SPEAKER_00540,4.032
common_voice,cv_2025.wav,16000,Chúng tôi đều cúi đầu làm lễ chào tất cả mọi người ở đây,0,validation,[],[],,,6.024,27808,SPEAKER_00082,6.024
vitosa,vitosa_train_6288.wav,16000,nhưng mà nếu như các bạn cứ chạy theo người ta cứ ui anh xin lỗi địt mẹ mày anh sai rồi địt mẹ thật ra là lỗi của em nhưng mà anh nhận cũng được địt mẹ mày anh làm tất cả vì em anh xin lỗi,1,train,[],[],,,8.7390625,27809,,8.7390625
retrieval,9D00xkJM2ww_70.wav,16000,,0,train,[],[],,,8.124,27810,SPEAKER_03203,8.124
retrieval,eAqR-ptRBkk_29.wav,16000,,0,train,[],[],1160.002,1169.31,9.308,27811,SPEAKER_00013,9.308
vitosa,vitosa_test_152.wav,16000,vậy thì mình phải nói mình cầm tay họ phải nói rằng là chúng ta xây dựng cái gì đây nhỉ thì bảo rằng là thưa anh nghe tôi mình xây dựng.,0,test,[],[],,,7.0,27812,,7.0
retrieval,Xs286Xdd4Nc_2.wav,16000,,0,train,[],[],,,12.668,27813,SPEAKER_00035,12.668
fosd,fosd_18901.wav,16000,"Bên cạnh đó , họ lại có được lợi thế sân nhà .",0,train,[],[],,,3.528,27814,SPEAKER_00131,3.528
retrieval,7kB_BvGGN6s_20.wav,16000,,0,train,[],[],,,11.068,27815,SPEAKER_00376,11.068
fosd,fosd_8283.wav,16000,tôi không hài lòng lắm với,0,external_non_toxic,[],[],,,2.52,27816,SPEAKER_00022,2.52
fosd,fosd_1170.wav,16000,đó là một giấc mơ đẹp,0,external_non_toxic,[],[],,,3.144,27817,SPEAKER_01235,3.144
fosd,fosd_1627.wav,16000,nhìn em giống bà ngoại quá cố của anh quá,0,validation,[],[],,,3.744,27818,SPEAKER_00149,3.744
vitosa,vitosa_validation_273.wav,16000,mày yêu đi mẹ mày tin không địt mẹ mày đi luôn nhà anh,1,validation,[],[],,,5.9961875,27819,,5.9961875
retrieval,eUFVxaNfhzA_61.wav,16000,,0,train,[],[],,,7.292,27820,SPEAKER_00035,7.292
retrieval,jRU0twOCBeQ_28.wav,16000,,0,train,[],[],,,7.26,27821,SPEAKER_00035,7.26
fosd,fosd_2687.wav,16000,thầy dạy của cô cũng -N ép cô,0,external_non_toxic,[],[],,,3.288,27822,SPEAKER_02262,3.288
vitosa,vitosa_train_7783.wav,16000,còn bọn mày á những cái đứa mà thứ dân tỉnh dân quê á mà tụi mày lên thành phố học đòi làm kiều nữ giống như tao á người ngượm thì dơ dáy quần áo thì lòe loẹt giống như mấy con đĩ múa cột á,1,train,[],[],,,11.517125,27823,,11.517125
retrieval,S18XXLEo6uE_81.wav,16000,,0,train,[],[],,,10.876,27824,SPEAKER_00035,10.876
fosd,fosd_23450.wav,16000,"Bên mua nếu đẩy lên khớp vào thì tốt , nếu không người bán cũng không hạ giá nhiều .",0,external_non_toxic,[],[],,,5.424,27825,SPEAKER_00183,5.424
vitosa,vitosa_train_461.wav,16000,gọi em lên cái kia đụ mẹ nó nó chỉ có mana cho em thôi à em không có tí máu nào luôn á full hết vô dame luôn à ừ full thẳng vô dame cho anh,1,train,[],[],,,6.57,27826,,6.57
fosd,fosd_13330.wav,16000,chúng ta thật sự cần sự hợp tác của hàng xóm chúng ta,0,external_non_toxic,[],[],,,2.688,27827,SPEAKER_04792,2.688
retrieval,7kB_BvGGN6s_49.wav,16000,,0,train,[],[],,,11.612,27828,SPEAKER_02145,11.612
common_voice,cv_3439.wav,16000,"Sông có khúc, người có lúc",0,validation,[],[],,,3.96,27829,SPEAKER_03261,3.96
vitosa,vitosa_test_1812.wav,16000,tay anh chọc vào lồn anh lấy mồm anh cắn lông lồn ôi sướng ghê cái trò địt nhau,1,test,"['lồn', 'lông lồn', 'địt']","['O', 'O', 'O', 'O', 'B-T', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'B-T', 'O']",,,5.125,27830,,5.125
retrieval,F0FDCeoa41k_48.wav,16000,,0,train,[],[],,,12.028,27831,SPEAKER_00035,12.028
vitosa,vitosa_train_6267.wav,16000,nó thích thích là được địt con mẹ cỡ sao bố mình không là ông tướng,1,train,[],[],,,9.422125,27832,,9.422125
vitosa,vitosa_test_1527.wav,16000,bình an là trạng thái không mong còn nữa không chạy theo nữa không rượt đuổi.,0,test,[],[],,,7.0,27833,,7.0
vitosa,vitosa_test_1256.wav,16000,giọng mi người tỉnh nào dậy đụ mẹ mi đụ mẹ mi đụ mẹ tao người huế nha mi,1,test,['đụ mẹ mi đụ mẹ mi đụ mẹ'],"['O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'I-T', 'I-T', 'I-T', 'I-T', 'I-T', 'O', 'O', 'O', 'O', 'O']",,,9.366,27834,,9.366
fosd,fosd_808.wav,16000,nghĩa là khoảng mười đô la một cuộn phim ba mươi sáu tấm,0,train,[],[],,,4.464,27835,SPEAKER_01293,4.464
fosd,fosd_5619.wav,16000,vốn đã được xem là điểm đến của những mối tình vụt cháy,0,train,[],[],,,3.912,27836,SPEAKER_00218,3.912
fosd,fosd_6366.wav,16000,ta có thể đi leo núi ở đâu,0,external_non_toxic,[],[],,,1.944,27837,SPEAKER_01015,1.944
vitosa,vitosa_train_2240.wav,16000,địt mẹ oh my god what the fuck cái gì vậy,1,train,[],[],,,3.9255625,27838,,3.9255625
fosd,fosd_7386.wav,16000,tôi có thể thuê một sân cho ngày mai không,0,external_non_toxic,[],[],,,3.168,27839,SPEAKER_00740,3.168
fosd,fosd_6198.wav,16000,lần giao hàng của anh ngày hai mươi tháng mười hai năm hai ngàn lẻ hai,0,external_non_toxic,[],[],,,4.968,27840,SPEAKER_00255,4.968
vitosa,vitosa_validation_823.wav,16000,chuyện gì chuyện con ái xuân mình nó đâm chọt cho người ta chửi lộn chứ gì nó đâm thọt cho con đĩ tuấn phong dì hai tuấn phong nó chửi loan đĩ tuấn phong này biết hông đâu ra con đĩ này đĩ mất dạy,1,validation,[],[],,,11.557,27841,,11.557
vitosa,vitosa_train_5951.wav,16000,cả đa phần là một nghìn sáu thằng là nghiện còn địt mẹ một còn năm trăm thằng còn lại là một trăm thằng còn lại là vừa đi cai về em hiểu vấn đề chưa,1,train,[],[],,,8.3074375,27842,,8.3074375
fosd,fosd_15872.wav,16000,à khi nào ông đến nhật xin hãy ghé thăm nhà tôi nhé,0,train,[],[],,,5.664,27843,SPEAKER_00154,5.664
fosd,fosd_12928.wav,16000,tôi không quan tâm,0,external_non_toxic,[],[],,,1.464,27844,SPEAKER_01577,1.464
vitosa,vitosa_validation_715.wav,16000,lấy mình điện thoại cái địt thằng bố mày thằng bố địt ông lội mày địt cái lồn con mẹ mày,1,validation,[],[],,,6.421,27845,,6.421
vitosa,vitosa_validation_148.wav,16000,anh nói mang tiếng em vãi lồn tôi nói thật tiến nói nha anh đéo nói nha nó ỉa anh tin thằng kid à nó ỉa lên chén cơm anh luôn á anh ba,1,validation,[],[],,,9.20925,27846,,9.20925
fosd,fosd_8139.wav,16000,mua lại sáp nhập sẽ là chuyện cơm bữa,0,external_non_toxic,[],[],,,3.408,27847,SPEAKER_01362,3.408
fosd,fosd_22643.wav,16000,"Nếu chụp xa , ở ngoại thành Hà Nội , chi phí có thể tốn kém hơn .",0,train,[],[],,,4.728,27848,SPEAKER_00078,4.728
fosd,fosd_22311.wav,16000,Nhưng quả thật cũng tốt khi trở lại Paris sau những năm dài như thế.,0,external_non_toxic,[],[],,,5.328,27849,SPEAKER_01302,5.328
fosd,fosd_16999.wav,16000,tôi biết tôi có thể kiểm tra hành lý của tôi không,0,train,[],[],,,5.016,27850,SPEAKER_00211,5.016
retrieval,C-elZKgdjmI_52.wav,16000,,0,train,[],[],3234.53,3244.094,9.564,27851,SPEAKER_03020,9.564
retrieval,Xs286Xdd4Nc_17.wav,16000,,0,train,[],[],,,7.1639375,27852,SPEAKER_00035,7.1639375
fosd,fosd_8836.wav,16000,cà phê với sữa kem,0,external_non_toxic,[],[],,,1.512,27853,SPEAKER_01258,1.512
fosd,fosd_7889.wav,16000,vui lòng một bức điện tín,0,external_non_toxic,[],[],,,1.824,27854,SPEAKER_02044,1.824
vitosa,vitosa_train_7337.wav,16000,đố các bạn donald trump là bây giờ coi như là chơi thằng đần là vì sao đần chửi thằng đần chửi thằng đần moi cái chuyện,1,train,[],[],,,8.2454375,27855,,8.2454375
fosd,fosd_18357.wav,16000,"Không thể tưởng tượng được , mọi thứ như một giấc mơ !",0,external_non_toxic,[],[],,,4.512,27856,SPEAKER_02028,4.512
vitosa,vitosa_train_3924.wav,16000,đụ má mày có cây sú nữa chết anh ba rồi,1,train,[],[],,,4.86275,27857,,4.86275
vitosa,vitosa_validation_735.wav,16000,què gì hết trơn giờ tao sống tự do thoải mái dậy nè ai làm cái lồn gì tao mày chạy qua bên bà tiến pin cho tao năm,1,validation,[],[],,,6.908,27858,,6.908
fosd,fosd_22738.wav,16000,Index đã bước vào phiên giảm thứ 10 liên tiếp.,0,train,[],[],,,3.696,27859,SPEAKER_00507,3.696
retrieval,y-6gIUvZ6f4_36.wav,16000,,0,train,[],[],,,13.02,27860,SPEAKER_01306,13.02
fosd,fosd_14376.wav,16000,#NAME?,0,external_non_toxic,[],[],,,6.096,27861,SPEAKER_01921,6.096
fosd,fosd_19442.wav,16000,dạ tôi chưa biết rõ nhưng chắc chắn tôi sẽ cố gắng,0,train,[],[],,,4.104,27862,SPEAKER_01341,4.104
fosd,fosd_8320.wav,16000,anh đi mấy người,0,external_non_toxic,[],[],,,1.224,27863,SPEAKER_01665,1.224
fosd,fosd_22595.wav,16000,"Những người dân tiếp tục phản đối , ngăn chặn .",0,train,[],[],,,3.288,27864,SPEAKER_00507,3.288
vitosa,vitosa_train_4962.wav,16000,xúi cho nó chửi loan nè biết hông con đĩ mất dạy chưa hông ngờ ái xuân đó chào mi nguyễn,1,train,[],[],,,8.221,27865,,8.221
vitosa,vitosa_validation_1962.wav,16000,thiệt cái đụ má mày đẻ ra thằng lồn này đau lồn thiệt thằng lồn rừng ấy trời ôi nó không bật R kịp kìa,1,validation,[],[],,,10.8891875,27866,,10.8891875
vitosa,vitosa_test_1170.wav,16000,mặc dù trước đó thì cũng phải trả những cái giá như là mình phải chứng minh cho người lớn thấy là mình cũng lợi hại mình cũng làm được chuyện.,0,test,[],[],,,7.0,27867,,7.0
fosd,fosd_11705.wav,16000,biên bản cuộc họp đã được ghi lại,0,train,[],[],,,2.592,27868,SPEAKER_00203,2.592
fosd,fosd_18874.wav,16000,"Vì dù không muốn , thì em vẫn đang càng ngày càng thích anh .",0,external_non_toxic,[],[],,,6.456,27869,SPEAKER_01359,6.456
vitosa,vitosa_test_631.wav,16000,còn con cặc gì nữa không tới luôn đi jack off fuck,1,test,"['con cặc', 'fuck']","['O', 'B-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T']",,,10.2240625,27870,,10.2240625
fosd,fosd_4643.wav,16000,tôi có thể mang hành lý của mình,0,train,[],[],,,2.184,27871,SPEAKER_00316,2.184
common_voice,cv_1366.wav,16000,Không được cái gì,0,validation,[],[],,,2.16,27872,SPEAKER_02322,2.16
common_voice,cv_3952.wav,16000,"Điều hôm nay ta nói, ngày mai",0,validation,[],[],,,4.536,27873,SPEAKER_00167,4.536
vitosa,vitosa_train_5539.wav,16000,đụ mẹ xách đít dề nhà dới ba dới má đi dề đi đúng rồi tao đuổi mày dề đó đi dề đi dề đi dề đi dề mà lo con,1,train,[],[],,,9.575,27874,,9.575
fosd,fosd_4754.wav,16000,làm ơn cho tôi một chút nước khoáng có ga,0,train,[],[],,,2.88,27875,SPEAKER_00316,2.88
fosd,fosd_24426.wav,16000,"Những họa tiết thêu và in mềm mại , họa tiết lập thể cũng rất hút hàng .",0,external_non_toxic,[],[],,,6.576,27876,SPEAKER_01861,6.576
vitosa,vitosa_test_1924.wav,16000,tâm khảm của họ họ muốn hiểu cái gì muốn nghe cái gì và họ có cái gì để sửa đổi thì cái này đã.,0,test,[],[],,,7.0,27877,,7.0
vitosa,vitosa_train_3292.wav,16000,bố mày cho mày lõi vô mồm ngay con bà nhà mày mày mang tiếng nước ngoài làm gì mày là mày là tổ tiên mày là gô loa à,1,train,[],[],,,6.96275,27878,,6.96275
fosd,fosd_20766.wav,16000,"Ngược lại , đồng yên có thể còn lên giá tiếp .",0,train,[],[],,,5.976,27879,SPEAKER_00639,5.976
fosd,fosd_23373.wav,16000,"Ngay sau khi sự việc xảy ra , hai đối tượng trên đã bỏ trốn .",0,external_non_toxic,[],[],,,3.312,27880,SPEAKER_00429,3.312
fosd,fosd_1249.wav,16000,một giấc ngủ mơ màng bắt đầu hình thành,0,train,[],[],,,4.416,27881,SPEAKER_00027,4.416
fosd,fosd_24827.wav,16000,"Biết được chương trình từ thiện này , gia đình tôi khấn khởi lắm .",0,train,[],[],,,5.064,27882,SPEAKER_05225,5.064
vitosa,vitosa_train_214.wav,16000,ủa thật ra thì địt mẹ mày thật ra là channel không làm không muốn làm dề ba rọi béo đâu nghe tự ái ghê chưa cái lồn,1,train,[],[],,,9.145125,27883,,9.145125
vitosa,vitosa_test_697.wav,16000,lồn má mày mày như con cặc người ta đụ má mày nói câu chuyện như con chó này đụ má mày con cặc,1,test,"['lồn má mày', 'con cặc', 'đụ má mày', 'con chó', 'đụ má mày con cặc']","['B-T', 'I-T', 'I-T', 'O', 'O', 'B-T', 'I-T', 'O', 'O', 'B-T', 'I-T', 'I-T', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'O', 'B-T', 'I-T', 'I-T', 'I-T', 'I-T']",,,4.72925,27884,,4.72925
fosd,fosd_8508.wav,16000,đưa tôi đến khách sạn grand,0,external_non_toxic,[],[],,,2.184,27885,SPEAKER_01519,2.184
vitosa,vitosa_test_847.wav,16000,nó ra nó cầm cái nước mắt với lại cây kiếm dài nó bắn địt con mẹ bắn lòi kèn,1,test,['địt con mẹ'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'O', 'O', 'O']",,,5.78725,27886,,5.78725
vitosa,vitosa_train_7581.wav,16000,không đúng thân chủ của tôi vô tội vô tội á vô con cặc,1,train,[],[],,,6.96275,27887,,6.96275
retrieval,S18XXLEo6uE_20.wav,16000,,0,train,[],[],,,5.1159375,27888,SPEAKER_00035,5.1159375
fosd,fosd_17349.wav,16000,"Với kĩ thuật hiện đại như ngày nay , chắc hẳn đó không phải là việc quá khó .",0,train,[],[],,,8.184,27889,SPEAKER_00751,8.184
fosd,fosd_3126.wav,16000,những cuộc rút lui chiến lược,0,external_non_toxic,[],[],,,2.232,27890,SPEAKER_00595,2.232
common_voice,cv_2327.wav,16000,hà lấy được chồng ngoại quốc,0,validation,[],[],,,4.32,27891,SPEAKER_00093,4.32
vitosa,vitosa_train_3435.wav,16000,à nó không có bên kia rồi bên kia đụ má cũng ban talon rồi chắc chắn nó không có bên kia rồi,1,train,[],[],,,4.909,27892,,4.909
vitosa,vitosa_validation_1750.wav,16000,đu theo tên tuổi nó địt mẹ nó cái tên tuổi của nó có ai nghe tới nó đâu mà mà hay ho cái gì mà đu nó cỡ ta nổi tiếng đụ má lượt like như Linda kìa mà chưa đu theo nữa,1,validation,[],[],,,11.125,27893,,11.125
fosd,fosd_20202.wav,16000,"Giữa thời khắc khó khăn nhất , họ đã có cá nhân tỏa sáng .",0,external_non_toxic,[],[],,,3.816,27894,SPEAKER_02793,3.816
vitosa,vitosa_train_1116.wav,16000,cách bú lồn đạt được cái lợi nhuận cao những người nào bị bị tag tên ở dưới bài viết này là tối nay bé tuân sẽ đến tận nhà bấm chuông và bú cặc nha,1,train,[],[],,,12.119875,27895,,12.119875
vitosa,vitosa_train_6694.wav,16000,địt con mẹ mày giời ạ tưởng cái gì dễ vãi lồn anh em ạ địt con mẹ mày,1,train,[],[],,,7.9056875,27896,,7.9056875
fosd,fosd_23756.wav,16000,"Vì vậy , tắm trà có công dụng chăm sóc da .",0,validation,[],[],,,3.984,27897,SPEAKER_00284,3.984
fosd,fosd_12288.wav,16000,được rất nhiều khách tham quan ghé thăm,0,train,[],[],,,4.56,27898,SPEAKER_00039,4.56
fosd,fosd_23988.wav,16000,"Sau đó , cô ấy bắt đầu khóc .",0,external_non_toxic,[],[],,,3.144,27899,SPEAKER_02773,3.144
vitosa,vitosa_test_1332.wav,16000,trung quốc trung quốc trung quốc địt mẹ địt mẹ trung quốc,1,test,['địt mẹ địt mẹ'],"['O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'I-T', 'O', 'O']",,,5.653,27900,,5.653
retrieval,jRU0twOCBeQ_8.wav,16000,,0,train,[],[],,,9.116,27901,SPEAKER_00431,9.116
fosd,fosd_15720.wav,16000,"Thời đó , vùng Đồng Tháp Mười còn rất hoang vu .",0,external_non_toxic,[],[],,,3.024,27902,SPEAKER_00042,3.024
vitosa,vitosa_train_199.wav,16000,bố lại bảo mày là cái địt mẹ mày địt mẹ mày ăn cá rô cây ăn nhầm lựu đạn chết cha bắc kỳ,1,train,[],[],,,8.547375,27903,,8.547375
common_voice,cv_4586.wav,16000,Và nghĩa là cô là tất cả.,0,validation,[],[],,,3.96,27904,SPEAKER_00655,3.96
vitosa,vitosa_train_138.wav,16000,chị á là một con bóng nghèo bóng giàu,1,train,[],[],,,3.253,27905,,3.253
vitosa,vitosa_validation_1189.wav,16000,còn nói thiệt địt mẹ mày bây giờ mấy bạn mà muốn biết làm nghề streamer này như thế nào á,1,validation,[],[],,,6.5021875,27906,,6.5021875
vitosa,vitosa_train_7655.wav,16000,cái lưng mày y là cục bánh tét dạ chim nó thì to y như cái bánh ú,1,train,[],[],,,6.8974375,27907,,6.8974375
fosd,fosd_7831.wav,16000,bà hoàng thị bích hà -N cư dân sống tại đây cho hay,0,external_non_toxic,[],[],,,4.848,27908,SPEAKER_00030,4.848
fosd,fosd_18999.wav,16000,có gì khác mà tôi có thể làm cho bạn không,0,external_non_toxic,[],[],,,5.304,27909,SPEAKER_00328,5.304
fosd,fosd_4250.wav,16000,anh muốn uống gì không,0,external_non_toxic,[],[],,,1.272,27910,SPEAKER_01612,1.272
vitosa,vitosa_train_6147.wav,16000,địt mẹ ngu nhất quả đất nhưng mà địt mẹ mày thấy mình là kiểu sóng sánh với đại dương địt mẹ mày unit vãi lồn đéo thể nào mà tưởng tượng được,1,train,[],[],,,9.82,27911,,9.82
vitosa,vitosa_test_675.wav,16000,tự ti về ờ cái ngoại hình của mình và từ nhỏ thầy khẳng định một xí nhả ngày xưa thầy không bao giờ coi.,0,test,[],[],,,7.0,27912,,7.0
fosd,fosd_19774.wav,16000,"Đây là tháng thứ hai liên tiếp , Trung Quốc bán ròng trái phiếu Nhật .",0,train,[],[],,,4.104,27913,SPEAKER_01341,4.104
vitosa,vitosa_train_1025.wav,16000,đụ má mấy con chó mà bé ơi từ từ,1,train,[],[],,,3.85125,27914,,3.85125
fosd,fosd_6690.wav,16000,vui lòng cho một phòng đơn có phòng tắm,0,external_non_toxic,[],[],,,2.736,27915,SPEAKER_00727,2.736
fosd,fosd_12269.wav,16000,anh còn vé cho hôm nay không,0,external_non_toxic,[],[],,,1.92,27916,SPEAKER_00680,1.92
vitosa,vitosa_train_2837.wav,16000,bản thân gia đình dòng họ cảm thấy dạy đéo được thì để cho xã hội dạy nó chứ đừng có để sau này mà đụ má lôi ra tới hội đồng xét xử là mệt,1,train,[],[],,,7.92925,27917,,7.92925
retrieval,RlOmT9AueBw_80.wav,16000,,0,train,[],[],,,8.38,27918,SPEAKER_01653,8.38
vitosa,vitosa_train_243.wav,16000,ui bọn lồn kia xuống bot trước,1,train,[],[],,,5.8134375,27919,,5.8134375
common_voice,cv_3082.wav,16000,Phương liền trả lời,0,validation,[],[],,,3.168,27920,SPEAKER_01168,3.168
retrieval,yWzBn8fVY0Q_9.wav,16000,,0,train,[],[],1203.298,1208.19,4.892,27921,SPEAKER_00013,4.892
vitosa,vitosa_train_5268.wav,16000,hông hông hông quên nữa quên nữa quên nữa kim quí ơi cứ địt mẹ cứ bấm lên kệnh chat bấm lên kênh chat lấy tên trên ở kênh chat nha,1,train,[],[],,,7.117,27922,,7.117
retrieval,mp6jA2Zd8Js_98.wav,16000,,0,train,[],[],1902.53,1906.622,4.092,27923,SPEAKER_02205,4.092
